image_path,raw_class,clean_class,file_extension,image_mode,width,height,md5,leaf_id
data\raw\apple\Apple___healthy\33426aa7-70c4-4cf0-b275-1a4c3e782a92___RS_HL 7600.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,4b2223f7b752d0ab8ecd655c51704cbb,Apple___healthy:::176
data\raw\apple\Apple___healthy\336a5bb9-179f-44fb-a4d1-c59a40d90306___RS_HL 5978.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,f79e10794114777486a2a48121d30bea,Soybean___healthy:::376
data\raw\apple\Apple___healthy\336c4870-9f2f-4cdc-ba05-f9d27271ef07___RS_HL 7670.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,f389e16edccd03d50aa396b6ab07970e,Apple___healthy:::186
data\raw\apple\Apple___healthy\33acc3da-5f90-49e4-b70d-b3d60921e08e___RS_HL 7263.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,fd694795508d47df4673778ffb3a1874,Soybean___healthy:::485
data\raw\apple\Apple___healthy\33c721c9-aa91-4173-8695-916b61852017___RS_HL 7816.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,255f435a7f78b65f1e7777f6c312285d,Apple___healthy:::206
data\raw\apple\Apple___healthy\33f6e93f-9275-445e-a795-e1ef9c20db7b___RS_HL 8051.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,bf9b8c0688e742fefb8e373b551be02a,Apple___healthy:::237
data\raw\apple\Apple___healthy\34121ffc-269b-481e-bbf5-96356da9f137___RS_HL 6185.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,6db141e2db75bbc7dce3303270e1db97,Soybean___healthy:::393
data\raw\apple\Apple___healthy\34881ed6-417b-41a6-9f03-1b9be5f09bb6___RS_HL 7463.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,abd6c071b18dc7d888b980909fe6ee13,Soybean___healthy:::501
data\raw\apple\Apple___healthy\349251ed-2e99-4af9-b432-2a63202a0985___RS_HL 6120.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,0c72e5f444fe1ea4920cb3ce1c5a3091,Apple___healthy:::80
data\raw\apple\Apple___healthy\34960f92-a973-4d36-b388-f63b339b86bc___RS_HL 6167.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,8a1fd134ca8dc14e8e75433ba309da03,Soybean___healthy:::392
data\raw\apple\Apple___healthy\34a96778-25fe-4e97-910e-56b39fc2bdd6___RS_HL 6263.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,50c7a2fc044f240f64c24cf4a1db1284,Soybean___healthy:::399
data\raw\apple\Apple___healthy\34b8de2a-d30e-4e52-8269-d65cc4e444f6___RS_HL 7717.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,9803b1d7906957dfcb36dec559b8a125,Apple___healthy:::193
data\raw\apple\Apple___healthy\34edd324-8b91-417c-bb4c-3bf0dbe348d2___RS_HL 7698.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,36aed387727c855258236b8e13816239,Apple___healthy:::190
data\raw\apple\Apple___healthy\350182de-38b1-43bf-b189-1fec53a7f499___RS_HL 7867.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,d5b632ebf20b28c75a3a23f6394627d0,Apple___healthy:::213
data\raw\apple\Apple___healthy\3518d065-38fa-4e26-aa0f-6addc2d2968a___RS_HL 7615.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,b725a6d01892b37db98fc3adb8244b80,Apple___healthy:::178
data\raw\apple\Apple___healthy\3561a457-ec26-442a-925a-cdbe7f37a430___RS_HL 5786.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,b8cbb0b44962750ac4cf4c9a0271d712,Soybean___healthy:::363
data\raw\apple\Apple___healthy\359c0812-8e11-45cf-98f7-95840b503b01___RS_HL 5650.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,042c8e97063aa4e5ddbc1fe52b69872d,Soybean___healthy:::336
data\raw\apple\Apple___healthy\35acdaad-cf75-4ea6-ae8b-02f5a6e7caeb___RS_HL 7620.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,56f5e8f45206b60185e560c0730a2862,Apple___healthy:::179
data\raw\apple\Apple___healthy\35f0c52c-8a43-4bf2-8d55-2a827dbc5c4d___RS_HL 7251.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,93723bc653c3453451f511f2b5baa2df,Soybean___healthy:::484
data\raw\apple\Apple___healthy\36321868-bd15-45bc-94f7-b86603f7460d___RS_HL 5772.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,7fe4b753e96ba3a6312c8eeecf9aa44e,Soybean___healthy:::360
data\raw\apple\Apple___healthy\3643fe1d-9523-47cf-9952-7e2ecb027338___RS_HL 5704.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,a5b9d787b2273aa0265603314b90a3fd,Soybean___healthy:::346
data\raw\apple\Apple___healthy\3645e3b0-e9c5-4b10-aea6-ce0ba996c059___RS_HL 7267.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,4d54b00729c4b8879aa5facc45b2342e,Soybean___healthy:::485
data\raw\apple\Apple___healthy\3673d121-b5de-481c-b057-d4ee5b4959b1___RS_HL 6269.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,68f05a541bf01c0fcfbc7f9445f8a147,Soybean___healthy:::399
data\raw\apple\Apple___healthy\367d7a43-f910-4714-918f-f4b9ffde5a91___RS_HL 7692.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,c0531168254bb03a4ecfb3ceb2f878d1,Apple___healthy:::189
data\raw\apple\Apple___healthy\36980863-22cb-4e05-a1f6-53039a89993a___RS_HL 5934.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,4a87049e9fb78f0d66a982c367101d90,Soybean___healthy:::373
data\raw\apple\Apple___healthy\36ab2af7-aff6-4578-99ef-4cf5b6527a9c___RS_HL 7689.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,1d8aef59b29b6029b835a4ae075fe8b9,Apple___healthy:::189
data\raw\apple\Apple___healthy\36b2cda3-5c11-45e2-962e-d9d9ba5a4896___RS_HL 7711.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,3273888dfc0e71d3a7403b7f87e824fe,Apple___healthy:::192
data\raw\apple\Apple___healthy\36c00bef-25c2-48ae-9505-41827bcd83d8___RS_HL 6085.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,60b9b4d36a0202ba59936f38a5ed42ad,Soybean___healthy:::385
data\raw\apple\Apple___healthy\36cc892a-a8de-4547-939d-6dcaf2a8f179___RS_HL 7553.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,7482a3687244b36870b72130fc3e96d6,Soybean___healthy:::510
data\raw\apple\Apple___healthy\3737a846-d49c-4f70-bb38-a11922e093d5___RS_HL 8017.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,b07cea4a1c6f0383b3d83e00845d0686,Apple___healthy:::233
data\raw\apple\Apple___healthy\37581d20-bd40-4aca-81ae-00d83473d578___RS_HL 8091.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,f4e050867e167ebc0e668995ce3bc3ae,Apple___healthy:::242
data\raw\apple\Apple___healthy\375f1e44-235c-4ef0-a156-077b71abeed3___RS_HL 8162.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,b9a053b87e5e0dd28cd288929f4bd6f6,Apple___healthy:::251
data\raw\apple\Apple___healthy\375f472f-7a4e-41fd-af0e-b6da455dfc58___RS_HL 7477.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,3cb930d18c85df2dba8f8e486a37725d,Soybean___healthy:::503
data\raw\apple\Apple___healthy\37715958-a2d4-41d6-9672-9cafd0f1c146___RS_HL 7502.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,d0ecc8c44983eb759e353e6a198b9bca,Soybean___healthy:::505
data\raw\apple\Apple___healthy\37b1cd89-582a-40ce-b2ec-6a635e1fea17___RS_HL 6151.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,3086cb407cc1d45411f1761331f536f0,Soybean___healthy:::391
data\raw\apple\Apple___healthy\37b9da4a-2823-48fb-ba35-4138a44acf53___RS_HL 5954.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,c6b1e95a2773b20a3d51b96503ecd5e3,Soybean___healthy:::375
data\raw\apple\Apple___healthy\37fcfaf7-88f4-4735-99a2-8df576e0f248___RS_HL 8108.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,8793211f2403862ac850e9b9d195f937,Apple___healthy:::244
data\raw\apple\Apple___healthy\3817a269-0274-4a5c-b851-46e91b10788f___RS_HL 5720.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,7ad4332754d7e87d8d96770784fd7004,Soybean___healthy:::349
data\raw\apple\Apple___healthy\381f3abb-208f-4f52-b7a2-57e35f31c373___RS_HL 5680.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,10d1419c22130d1dc9325d62dd9def5e,Soybean___healthy:::342
data\raw\apple\Apple___healthy\38292be8-d182-458a-adcd-343435c343ec___RS_HL 5801.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,a4852d45ef60d6acd667e0cb657b4c93,Soybean___healthy:::366
data\raw\apple\Apple___healthy\3829531e-aa99-481f-ab73-23690ea06417___RS_HL 8144.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,f0fb06fb8803f3c1e4893fd8b3708437,Apple___healthy:::249
data\raw\apple\Apple___healthy\38394f24-6b80-4231-b2c4-850325c0718d___RS_HL 7968.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,84308f502765631120d383e821ed784a,Apple___healthy:::226
data\raw\apple\Apple___healthy\386af887-8be7-4b99-9ef1-ee0eb5ba7d87___RS_HL 6030.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,ab32d59fc5be0fedac561d3d09fe4bcf,Soybean___healthy:::381
data\raw\apple\Apple___healthy\3876f449-0cd6-4910-9321-f56a28621c51___RS_HL 7775.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,e0ef9667a7ce3c15c157ec1d692bf721,Apple___healthy:::201
data\raw\apple\Apple___healthy\38c039b6-23f0-4fc2-a0df-e5ec3f523a09___RS_HL 5887.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,e122adaad56a2ff7a3a99fe5f9afcf71,Soybean___healthy:::369
data\raw\apple\Apple___healthy\38db4391-44e3-4aae-bb9d-51e8e03500b7___RS_HL 6321.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,7d177192500841732169ca782826dc89,Soybean___healthy:::404
data\raw\apple\Apple___healthy\3969a6d5-f626-4a6a-bc72-3d38d1cff967___RS_HL 6092.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,756fb375b40a1ae9390b44ab75ac2614,Apple___healthy:::75
data\raw\apple\Apple___healthy\398f4455-d008-4d69-a58d-b0a1f228abaa___RS_HL 5729.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,cc7ab6135a72815984ac365639a80dd9,Soybean___healthy:::352
data\raw\apple\Apple___healthy\39bd8139-dfe4-45ec-8bf9-d9cabbdd1ea8___RS_HL 5659.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,f7300f0eb95e442b033109589c0489ad,Soybean___healthy:::339
data\raw\apple\Apple___healthy\39be15a0-4c7f-4a8e-9938-829bec85fd1c___RS_HL 6209.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,b720bda87c0b1e198008bd0b8eefdf13,Soybean___healthy:::395
data\raw\apple\Apple___healthy\39f64aba-4bf0-434c-9800-4a0b6bc324bd___RS_HL 7934.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,ccc35a62c09697872879b9e232d4e9a5,Apple___healthy:::221
data\raw\apple\Apple___healthy\3a1ca70b-00f0-4a0b-a973-8db1da714e6c___RS_HL 7759.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,fcbd54976908366e2ea6df12d2c93303,Apple___healthy:::198
data\raw\apple\Apple___healthy\3a26bfb8-eb90-4f61-bc32-8cbe65c708df___RS_HL 6174.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,1a58067ff8d678bdaeae74df8be3357c,Soybean___healthy:::392
data\raw\apple\Apple___healthy\3a544ee5-490e-4a41-b03b-cf1700362448___RS_HL 6200.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,bb4a293b8a1282b1d46f9d52ac718726,Soybean___healthy:::394
data\raw\apple\Apple___healthy\3a5916ba-0db8-4aff-a282-26f33b056832___RS_HL 8125.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,8a92ac4c8c925e0f9d9dd252667fb768,Apple___healthy:::246
data\raw\apple\Apple___healthy\3a6789e3-2dd3-4513-b21d-be34f521c4a1___RS_HL 8031.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,a76ff9990cfbb9a52ef3d4d684dd90a9,Apple___healthy:::234
data\raw\apple\Apple___healthy\3a74b441-4ab0-412f-ae66-f28f4b1d9df2___RS_HL 5968.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,af70128a6a52fbd9bcef074a9312a1c8,Soybean___healthy:::376
data\raw\apple\Apple___healthy\3a80eee6-d03a-4ac9-8f73-5f251f568840___RS_HL 5935.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,0e49992e94edd8aa7066127b1f4eb94c,Soybean___healthy:::373
data\raw\apple\Apple___healthy\3ab37181-78d5-4bf2-8d20-a233d3c685aa___RS_HL 7407.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,e8e10ad742dc7b9affc894bad73b8e9c,Soybean___healthy:::496
data\raw\apple\Apple___healthy\3abb0d3f-f131-4025-af6d-68bd6f4d253e___RS_HL 8110.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,0b9b50b5abb79bd03a1a49c4347d9403,Apple___healthy:::244
data\raw\apple\Apple___healthy\3adc3359-b27d-4eea-bffc-7422a9a15536___RS_HL 5755.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,ef075070982517b623d16a2a7fadf429,Soybean___healthy:::357
data\raw\apple\Apple___healthy\3af9dc00-a64b-4b45-a034-1d190e5277ea___RS_HL 7788.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,8d011ed565f393dd68b156b6cd3ea5ce,Apple___healthy:::202
data\raw\apple\Apple___healthy\3aff0cab-c5f0-4fd5-8a7a-2a81160da701___RS_HL 7392.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,48e61c1376d493ef3d82b5580ec72f72,Soybean___healthy:::495
data\raw\apple\Apple___healthy\3b0f637d-dd22-44a0-a4b4-2a7792e2ac76___RS_HL 7258.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,fb8fd59b99510175a230592fe65b6403,Soybean___healthy:::485
data\raw\apple\Apple___healthy\3b471f38-5b31-4f0c-83de-1ac26c92f63f___RS_HL 7408.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,cf209b0aa82507aef6b984312dafb039,Soybean___healthy:::496
data\raw\apple\Apple___healthy\3b59f785-afa8-4204-b6fd-467404734888___RS_HL 6144.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,597378a8da3bb3da1aecc4fe1af5c8e9,Soybean___healthy:::390
data\raw\apple\Apple___healthy\3b7ee41f-9af2-4425-a7ea-574ef63979c8___RS_HL 7838.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,e071137ea51a22c4a10d9ea3f302e1b7,Apple___healthy:::209
data\raw\apple\Apple___healthy\3b9d4604-18c3-49a7-8ac3-07386ae370fb___RS_HL 8179.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,ffc01aff681a8aca8d50c928b36c1918,Apple___healthy:::254
data\raw\apple\Apple___healthy\3bd24003-1163-40f4-8b1f-21aad7fc4b4b___RS_HL 5912.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,c997aaedda58ecf226f607f421d8825c,Soybean___healthy:::371
data\raw\apple\Apple___healthy\3bde3d8d-8a44-4e06-9492-a54a9844bf90___RS_HL 7318.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,d6349b2f74bd8689217a0ebafa97fa96,Soybean___healthy:::490
data\raw\apple\Apple___healthy\3bfeaca2-de0b-4a2c-adc0-06adc87a1386___RS_HL 7425.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,86989ded6a541b688611409727c035d3,Soybean___healthy:::498
data\raw\apple\Apple___healthy\3c047601-ed4d-4178-8bed-33a65e5f4b6d___RS_HL 6001.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,ffe17a9fcb550461a5fd47be1c3bd1e5,Soybean___healthy:::378
data\raw\apple\Apple___healthy\3c1fd0db-4090-485a-9d59-4293714b482c___RS_HL 7581.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,ce73833c7bcbce3408eb6e7d5f4ea1c1,Apple___healthy:::174
data\raw\apple\Apple___healthy\3c3127c8-58c3-43ab-9b6f-75c641db96ce___RS_HL 7282.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,1ff10917cc94aaafd55bd2de7ae872df,Soybean___healthy:::486
data\raw\apple\Apple___healthy\3c469e15-452e-4332-9f4b-93104f32d5e9___RS_HL 7954.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,68771e46ffa1ac6ed5a42496cc400e62,Apple___healthy:::224
data\raw\apple\Apple___healthy\3c5ca000-1c26-46bf-8974-fd6599744059___RS_HL 7596.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,263f903590c1dcf2b91e373ad0fee619,Apple___healthy:::176
data\raw\apple\Apple___healthy\3c739f46-0ab2-4441-8fa9-cbc16d7609cb___RS_HL 7385.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,6c8adf99701091514b0ad6a19cece0f2,Soybean___healthy:::495
data\raw\apple\Apple___healthy\3d0032d5-ac37-4dbe-8c2c-ef567472578b___RS_HL 7750.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,99f47d501a116b864b6ec3390b33bc25,Apple___healthy:::197
data\raw\apple\Apple___healthy\3d075f90-7002-4c45-abc0-4f35ee49aa79___RS_HL 6272.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,8bbefab9461168ef9946618480d2f0ad,Soybean___healthy:::400
data\raw\apple\Apple___healthy\3d2a5995-d293-471e-bcd3-862a8850d78d___RS_HL 5773.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,ddfe3a6815164115745511b993f51e05,Soybean___healthy:::360
data\raw\apple\Apple___healthy\3d300955-5956-4ed8-9348-d2d02388d4d3___RS_HL 7772.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,930a23402a7997a98a8c853c56c94cf0,Apple___healthy:::200
data\raw\apple\Apple___healthy\3df0da99-6c5d-4520-b396-9616e81f8935___RS_HL 6031.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,191e4ac527e75fbee872253773c452a7,Soybean___healthy:::381
data\raw\apple\Apple___healthy\3df65fa9-1348-4c13-aca6-04bdca4fc070___RS_HL 5668.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,c75920e41144cf3fd2836d45f15d4df6,Soybean___healthy:::342
data\raw\apple\Apple___healthy\3e19a6c4-e5d8-4649-b403-7a8fd36b88e2___RS_HL 7533.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,3f70661df36a38591f3c0d6e2c1472d9,Soybean___healthy:::508
data\raw\apple\Apple___healthy\3e3eaffe-3dda-4a64-8aa7-ca6cf40ff284___RS_HL 5698.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,5a22c39701426303802f1a7816407da6,Soybean___healthy:::346
data\raw\apple\Apple___healthy\3e694355-bfdc-4dfe-978e-16c08b70bdba___RS_HL 8028.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,2b30ec9ec5ca0cd254e386384d3518a4,Apple___healthy:::234
data\raw\apple\Apple___healthy\3e8eb97c-b2ad-4aeb-82ff-2f1334801c9b___RS_HL 6098.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,371abe83a751eeea2ae66d5c9f847515,Soybean___healthy:::386
data\raw\apple\Apple___healthy\3ecbb982-2844-4662-ad65-9a94fee38fa3___RS_HL 8060.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,f8f04e58134474ad1b2ce9ddec921100,Apple___healthy:::238
data\raw\apple\Apple___healthy\3ecfd9ce-30c4-4453-9d90-75854c7f82b7___RS_HL 5950.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,fbe49c7d3c294e54af4122535cae622a,Soybean___healthy:::374
data\raw\apple\Apple___healthy\3ee00792-0430-445e-8c25-970607d2759d___RS_HL 7810.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,19f4b7909524f785f2e8d00862557885,Apple___healthy:::205
data\raw\apple\Apple___healthy\3ee17877-b649-4b43-939a-d9415a21dfd5___RS_HL 7300.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,f4acd370c79da5ea3c4d9049c8679d05,Soybean___healthy:::488
data\raw\apple\Apple___healthy\3ee70760-b734-43e2-b29b-aee4daafe6cd___RS_HL 7317.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,c92842d201c12fea59aa448f6e9ea5f0,Soybean___healthy:::490
data\raw\apple\Apple___healthy\3eef4051-9e25-4e17-8540-c35e5df18648___RS_HL 6054.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,e27c65563a00dc2c25266da9f2da2f6d,Soybean___healthy:::383
data\raw\apple\Apple___healthy\3f9788c1-8456-453f-b1c2-5cc66ba714a6___RS_HL 7635.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,617732455820d3a770c7f1267399e449,Apple___healthy:::181
data\raw\apple\Apple___healthy\3fdbd8fe-f026-4fef-b02d-b451fb60cb86___RS_HL 7353.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,7117dc4d3014002fe9cb56ff22e69ab2,Soybean___healthy:::492
data\raw\apple\Apple___healthy\400723a1-65ae-4d62-b7c7-d8c0b7a02480___RS_HL 7479.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,0119550f5b1f1208a1a51fee18c2bb91,Soybean___healthy:::503
data\raw\apple\Apple___healthy\4019c49e-a237-4e3f-b4a9-823905304e05___RS_HL 7997.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,bfa07d5d5b64f3c0c2a6a9e9f9c1abe0,Apple___healthy:::230
data\raw\apple\Apple___healthy\4023916c-9823-4410-bd89-b8bfe1b0b456___RS_HL 6009.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,7e0e22c273885d19972c08eafe4c3156,Soybean___healthy:::378
data\raw\apple\Apple___healthy\404ef08f-0f34-4530-bc4b-ce356b3c2da1___RS_HL 7484.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,40c62599909ccae2b51c580a5fdd3e5b,Soybean___healthy:::503
data\raw\apple\Apple___healthy\405ca310-f708-4815-b121-5bb315d98f6f___RS_HL 6122.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,fbbb2fb683cdf99463ced2ade7c0d642,Soybean___healthy:::388
data\raw\apple\Apple___healthy\40655604-b43e-4dab-91a2-6fe928f782e9___RS_HL 7929.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,c9c833e99436cae5d0c048e40596ed7f,Apple___healthy:::221
data\raw\apple\Apple___healthy\40b69253-5e07-452f-82b5-8d4f0f15e400___RS_HL 5813.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,6aa72713c95a09acc925e4a375c204d6,Soybean___healthy:::366
data\raw\apple\Apple___healthy\41628932-5547-443e-8659-ed8ad6be820e___RS_HL 5711.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,30ecbe95291517d5d0b202cc693f6f73,Soybean___healthy:::349
data\raw\apple\Apple___healthy\4179bae8-d3f3-43ea-8e36-b3b4c752c261___RS_HL 6138.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,218fec942cf865752c75ef16992b0849,Soybean___healthy:::389
data\raw\apple\Apple___healthy\41969f52-e194-401e-a55b-4ff88f740a8a___RS_HL 6125.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,369347fafbe6d8973b22cfef113b16ed,Soybean___healthy:::389
data\raw\apple\Apple___healthy\41a4e6fd-7e26-4c73-ac08-bcfffda53c0f___RS_HL 7322.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,91151798857b2dfecd5e2b0c4bcd8d33,Soybean___healthy:::490
data\raw\apple\Apple___healthy\4221a70d-e5ef-44c7-843f-098a1fe0bfe3___RS_HL 8085.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,4d851e4f55ced8036e0b1f1cb4a0790b,Apple___healthy:::241
data\raw\apple\Apple___healthy\42777529-bf54-4134-9bd6-34fbd135575d___RS_HL 8045.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,3511f383af16ae047669ce4bb8734967,Apple___healthy:::236
data\raw\apple\Apple___healthy\427a2799-ef47-4ee9-9175-f2f850cf933e___RS_HL 8018.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,f5850ed0324a6d608ecc215b50794bb6,Apple___healthy:::233
data\raw\apple\Apple___healthy\42f558a0-c252-4949-ba12-232731aa9a6b___RS_HL 7543.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,5b5835f2edbce7509adc6c5e97288af3,Soybean___healthy:::509
data\raw\apple\Apple___healthy\42fdd9ce-6860-4862-8717-4f147884c7d6___RS_HL 5739.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,3b5d84d5acc79bca511eeaa92cb331e7,Soybean___healthy:::354
data\raw\apple\Apple___healthy\42feb98c-4131-453a-b189-5e7c147f3f32___RS_HL 6264.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,b172d7ccda0827cebbb81dfe852b902c,Soybean___healthy:::399
data\raw\apple\Apple___healthy\4306468f-a177-4c65-bb9a-4167e8d33223___RS_HL 5897.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,8b6d0c7739f11226002baba8716ad29e,Soybean___healthy:::370
data\raw\apple\Apple___healthy\430fd7d8-9390-411c-b849-e421cf11f7a7___RS_HL 7314.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,edb08f00a07d8588953bf89e38742b71,Soybean___healthy:::489
data\raw\apple\Apple___healthy\432debb0-7063-4747-bf11-e6b335f58947___RS_HL 7548.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,9497e094974b6503b8ea2f4d35464573,Soybean___healthy:::510
data\raw\apple\Apple___healthy\4342c40d-5a1b-4a93-97b4-2e3579802605___RS_HL 7744.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,aeda16b0487ebe6bb507f9014c2ddad0,Apple___healthy:::196
data\raw\apple\Apple___healthy\435d4aff-f96c-415a-91a4-07e21179a3d0___RS_HL 8159.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,afa9f6b42d01113d3ac7854909287f48,Apple___healthy:::251
data\raw\apple\Apple___healthy\43619607-151e-41c1-b428-89f24c177515___RS_HL 5723.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,51041d484f3fd4011f0cc1218e912031,Soybean___healthy:::352
data\raw\apple\Apple___healthy\445d268a-415e-41d4-80de-0116fdaca73d___RS_HL 5982.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,7acd3dc07c3f6fb12872ea3ca5e1d7d6,Soybean___healthy:::377
data\raw\apple\Apple___healthy\44707c11-0d08-411f-9fa3-21d3edf72031___RS_HL 6255.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,2623d7762419bf30759826b78ff3ed52,Soybean___healthy:::398
data\raw\apple\Apple___healthy\44714cae-d7c8-4b0a-9058-0fe9ba703064___RS_HL 8081.JPG,Apple___healthy,Healthy,.jpg,RGB,256,256,c7f6af0fff31e9051fcdf2bc6af3629b,Apple___healthy:::241
