image_path,clean_class
data\raw\apple\Apple___healthy\63f2f961-ac3f-4a2d-9fc1-6987e8da97cc___RS_HL 7447.JPG,Healthy
data\raw\apple\Apple___healthy\6627c6e7-9d4f-41a7-9d86-ad04cfe2841a___RS_HL 7442.JPG,Healthy
data\raw\apple\Apple___healthy\6dea065f-3b56-4372-a04a-ab6d20e47234___RS_HL 7453.JPG,Healthy
data\raw\apple\Apple___healthy\871420e0-e5de-40c7-a79c-a17fe1781f8e___RS_HL 7444.JPG,Healthy
data\raw\apple\Apple___healthy\9130029f-854a-4099-bc98-74170edfb660___RS_HL 7448.JPG,Healthy
data\raw\apple\Apple___healthy\95e92b80-49d6-4589-95ad-be379775d193___RS_HL 7451.JPG,Healthy
data\raw\apple\Apple___healthy\bda31474-87d3-4256-ace8-00d20ef05139___RS_HL 7443.JPG,Healthy
data\raw\apple\Apple___healthy\eb1fe703-b96e-4440-9f6c-d75efcda5be0___RS_HL 7454.JPG,Healthy
data\raw\apple\Apple___healthy\ed921a4f-b7a5-4086-bcab-cbfe7a97d053___RS_HL 7449.JPG,Healthy
data\raw\apple\Apple___healthy\29745ef7-133c-4f61-a5bd-592790f81a32___RS_HL 6326.JPG,Healthy
data\raw\apple\Apple___healthy\51cafddc-e99e-43bd-866f-21564d062cb2___RS_HL 6328.JPG,Healthy
data\raw\apple\Apple___healthy\53b0c397-52b3-40c1-9ef5-c52b6ae7f4bb___RS_HL 6329.JPG,Healthy
data\raw\apple\Apple___healthy\deec00ab-1c30-441b-b6c0-9dd0dec827f4___RS_HL 6327.JPG,Healthy
data\raw\apple\Apple___healthy\153ee5ec-b8c2-4dd1-9387-cb0e796f301b___RS_HL 7563.JPG,Healthy
data\raw\apple\Apple___healthy\201de0e4-a74d-4dff-9b5b-e997d36e63d7___RS_HL 7569.JPG,Healthy
data\raw\apple\Apple___healthy\2056f48c-137e-4a96-b26d-1c6dae33ee47___RS_HL 7567.JPG,Healthy
data\raw\apple\Apple___healthy\2710a9e1-5834-4606-9e2c-477c0415882e___RS_HL 7564.JPG,Healthy
data\raw\apple\Apple___healthy\47c9915d-7fb5-4426-a1b8-5928c3b20666___RS_HL 7565.JPG,Healthy
data\raw\apple\Apple___healthy\82aeb30f-575f-46d5-b653-408c3cf5e553___RS_HL 7566.JPG,Healthy
data\raw\apple\Apple___healthy\d45d99cd-6834-4e22-9a4d-f58ef0806ed0___RS_HL 7562.JPG,Healthy
data\raw\apple\Apple___healthy\e81989f9-3f71-4473-b997-fc0230a2f87e___RS_HL 7568.JPG,Healthy
data\raw\apple\Apple___healthy\1490daeb-9cfb-4456-bb27-dd836f9e07a6___RS_HL 5959.JPG,Healthy
data\raw\apple\Apple___healthy\24cddc8a-d7e6-4ebf-9771-b3844913f02e___RS_HL 5966.JPG,Healthy
data\raw\apple\Apple___healthy\37b9da4a-2823-48fb-ba35-4138a44acf53___RS_HL 5954.JPG,Healthy
data\raw\apple\Apple___healthy\4b8ec331-226a-4526-a87f-a2d45df438d7___RS_HL 5961.JPG,Healthy
data\raw\apple\Apple___healthy\4eab95ce-76ec-4bd2-9cc6-f39747569750___RS_HL 5958.JPG,Healthy
data\raw\apple\Apple___healthy\5f4ef432-dcd4-4035-811a-b86aff3c885f___RS_HL 5963.JPG,Healthy
data\raw\apple\Apple___healthy\5fc41ba8-baf5-47ce-b6e5-3741dd3b154f___RS_HL 5965.JPG,Healthy
data\raw\apple\Apple___healthy\6224ac4b-d395-4137-974b-e945c5655dbe___RS_HL 5960.JPG,Healthy
data\raw\apple\Apple___healthy\7842bd80-8940-4bc3-a3b0-baebe47b6451___RS_HL 5955.JPG,Healthy
data\raw\apple\Apple___healthy\b78fc35e-44b6-4e89-8a23-54becf423e0c___RS_HL 5964.JPG,Healthy
data\raw\apple\Apple___healthy\c53e1b93-f910-412e-b902-19f1693ea08d___RS_HL 5962.JPG,Healthy
data\raw\apple\Apple___healthy\d345baff-7be6-45a6-802a-b945b95b5885___RS_HL 5956.JPG,Healthy
data\raw\apple\Apple___healthy\faf64a07-ea03-429d-b41d-2a87d2dd066a___RS_HL 5957.JPG,Healthy
data\raw\apple\Apple___healthy\fd7d6a50-e28f-4014-8e15-6028b5f349d0___RS_HL 5953.JPG,Healthy
data\raw\apple\Apple___Apple_scab\09e40e4f-f8bc-4537-b20d-0b244760dbf4___FREC_Scab 3216.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\5e96dd82-f2d2-4a19-a9cd-46165d6623f9___FREC_Scab 3218.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\ced72cdb-0358-420c-abdd-1c94ba303435___FREC_Scab 3217.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\dfa24368-8ba9-4c02-9c3e-9e9a62a8d479___FREC_Scab 3215.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\e0291fa3-bb60-4c05-85da-28a10a1562e9___FREC_Scab 3214.JPG,Apple Scab
data\raw\apple\Apple___healthy\0776a839-af75-4f70-81b5-2c8dbecc0c55___RS_HL 7851.JPG,Healthy
data\raw\apple\Apple___healthy\130a93b4-92ca-4883-b003-37954a929dbf___RS_HL 7855.JPG,Healthy
data\raw\apple\Apple___healthy\2e403d36-e4f2-4323-a78c-5a7330f1083c___RS_HL 7857.JPG,Healthy
data\raw\apple\Apple___healthy\44d0b31c-72e0-4a8f-9c3b-64051dab5d2e___RS_HL 7856.JPG,Healthy
data\raw\apple\Apple___healthy\49cc68a3-a1df-47c2-99d5-c2cb3a4c0227___RS_HL 7854.JPG,Healthy
data\raw\apple\Apple___healthy\5fd5b78d-72e9-4e04-99cf-a1b4ef4ba485___RS_HL 7852.JPG,Healthy
data\raw\apple\Apple___healthy\6272b53a-1ade-46fc-85e8-cf9517c6e0ed___RS_HL 7858.JPG,Healthy
data\raw\apple\Apple___healthy\a6cfd8cf-37d2-42ea-9946-daf4fc794e3e___RS_HL 7853.JPG,Healthy
data\raw\apple\Apple___healthy\33f6e93f-9275-445e-a795-e1ef9c20db7b___RS_HL 8051.JPG,Healthy
data\raw\apple\Apple___healthy\51e374ab-4fe6-4207-9d81-ec059f4cd3b8___RS_HL 8050.JPG,Healthy
data\raw\apple\Apple___healthy\75ab3bb8-40ec-4292-9c61-deaa6fcf71f0___RS_HL 8054.JPG,Healthy
data\raw\apple\Apple___healthy\857684fb-c4a3-43a4-ad47-da0058b403cd___RS_HL 8053.JPG,Healthy
data\raw\apple\Apple___healthy\8aef4eea-eb12-493c-b912-d7cd43144c8b___RS_HL 8052.JPG,Healthy
data\raw\apple\Apple___healthy\b0233269-e0b7-4314-8aa1-6b7ecfd12033___RS_HL 8049.JPG,Healthy
data\raw\apple\Apple___healthy\d137e403-df20-4a3e-8b30-ab3357870c6f___RS_HL 8048.JPG,Healthy
data\raw\apple\Apple___Apple_scab\1bc60205-27cc-4d10-bc87-7e968573e5d5___FREC_Scab 3531.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\24d43ad3-24e6-4236-8ef7-59b268520ca3___FREC_Scab 3533.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\2f1e68c0-c059-46fd-bbf3-f160817abdc3___FREC_Scab 3535.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\4495850d-4478-4680-a657-c082a8ea69ed___FREC_Scab 3534.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\51929389-451f-4c78-a66b-b644e82a33b6___FREC_Scab 3528.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\65c52553-6152-46d4-a576-3ef4984a6ad4___FREC_Scab 3524.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\6a19d31f-b5e3-4732-a82c-e3d5b1d26c60___FREC_Scab 3537.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\7e64fdef-9cb7-40ed-9f40-f3c97d6e0e8a___FREC_Scab 3536.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\80894f41-f887-4d0c-8b09-0a7cd24fbe18___FREC_Scab 3526.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\84ba6fe9-427e-415b-8bfe-a1f8670e1537___FREC_Scab 3530.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\91decba3-10b0-4d3e-974c-bcc7729e867d___FREC_Scab 3527.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\ba325c11-e91c-4f5e-9ae0-76f8f0bb24df___FREC_Scab 3523.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\ce7338f4-ed12-4014-8d2f-4b674b672357___FREC_Scab 3532.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\d72cdbbd-7982-4198-8bf7-a053ed69bba1___FREC_Scab 3529.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\f6946261-1a18-4306-ba87-ca25344d9bd2___FREC_Scab 3525.JPG,Apple Scab
data\raw\apple\Apple___healthy\0e3c0777-c214-4749-b8ae-4985274d2f9e___RS_HL 7984.JPG,Healthy
data\raw\apple\Apple___healthy\606de063-baa7-4f80-b474-6e5cf4ea010a___RS_HL 7979.JPG,Healthy
data\raw\apple\Apple___healthy\90fd9659-9d97-4428-bc35-c84def0ba3ba___RS_HL 7981.JPG,Healthy
data\raw\apple\Apple___healthy\a3dfe485-ef1c-4c7b-bb11-38528d73947b___RS_HL 7982.JPG,Healthy
data\raw\apple\Apple___healthy\b8e23dd6-ff8c-4617-8602-c9c3a0039766___RS_HL 7983.JPG,Healthy
data\raw\apple\Apple___healthy\d76e79e5-2cd5-4a03-9354-5759b2741210___RS_HL 7980.JPG,Healthy
data\raw\apple\Apple___Apple_scab\1d9d67e2-5603-4710-ae2b-6cb0b922ae61___FREC_Scab 3122.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\2a800c84-902e-4aa8-af13-4e020d6f17dd___FREC_Scab 3124.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\6b5e1187-9b7b-4b4c-912f-b2175619f35f___FREC_Scab 3121.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\a8037811-6ce4-4611-ace1-1b6492374135___FREC_Scab 3126.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\a93dc267-cd94-49fd-9766-8afe67ba747a___FREC_Scab 3125.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\be517ff5-5e63-4f6a-9f55-1522c9ec972b___FREC_Scab 3123.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\1547f817-6a4d-4cbc-8ce0-7dff293562ee___FREC_Scab 3194.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\1a4047d7-23d6-4bba-ba10-b6e7005ea01b___FREC_Scab 3193.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\48e62e54-d02a-41bb-8486-234408706e69___FREC_Scab 3190.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\bf9a1cb3-baa2-42f6-881b-c77864b3019c___FREC_Scab 3189.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\cff69c82-7901-400a-b45c-6343624edfc3___FREC_Scab 3192.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\e8f5c962-6f40-443e-9913-5a43b5f2ef07___FREC_Scab 3191.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\2f668a95-80ab-40ac-98ef-657bd85b668b___FREC_Scab 3247.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\8c916434-af92-4360-9833-0422aa510f7e___FREC_Scab 3245.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\b02a7f1d-3cfc-489e-9e74-983059c6980d___FREC_Scab 3244.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\c665dad4-adfc-40a3-b1cc-a29aed48d93c___FREC_Scab 3246.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\f3b61d33-8875-46a0-be57-ad3bda4cb5c6___FREC_Scab 3243.JPG,Apple Scab
data\raw\apple\Apple___healthy\011d02f3-5c3c-4484-a384-b1a0a0dbdec1___RS_HL 7544.JPG,Healthy
data\raw\apple\Apple___healthy\123de292-f902-404e-bfc9-3f248342f418___RS_HL 7542.JPG,Healthy
data\raw\apple\Apple___healthy\42f558a0-c252-4949-ba12-232731aa9a6b___RS_HL 7543.JPG,Healthy
data\raw\apple\Apple___healthy\57e50846-b756-498f-a4b7-84571faed0ab___RS_HL 7541.JPG,Healthy
data\raw\apple\Apple___healthy\764614d4-c19d-4dac-ba69-e2aced0900aa___RS_HL 7546.JPG,Healthy
data\raw\apple\Apple___healthy\d163d7d1-4557-443d-8584-dab6934f858f___RS_HL 7545.JPG,Healthy
data\raw\apple\Apple___healthy\65fcf384-964b-41c5-9a54-aecb473283d2___RS_HL 7672.JPG,Healthy
data\raw\apple\Apple___healthy\817ae6f2-7f72-457f-889a-6cddeaf0945e___RS_HL 7674.JPG,Healthy
data\raw\apple\Apple___healthy\a2b40acc-cec7-4c42-a1d4-199b85f7e4a1___RS_HL 7675.JPG,Healthy
data\raw\apple\Apple___healthy\bc9b490b-eb06-4b0a-bfcc-f90478e0418b___RS_HL 7677.JPG,Healthy
data\raw\apple\Apple___healthy\beaa2ead-91d2-46f1-b2a0-f3a3662ee1f0___RS_HL 7676.JPG,Healthy
data\raw\apple\Apple___healthy\d88aa4e9-2d7d-4bd6-9a1d-e2f5a77507ff___RS_HL 7673.JPG,Healthy
data\raw\apple\Apple___healthy\03109942-bfa2-4728-b375-4f02a95957de___RS_HL 8066.JPG,Healthy
data\raw\apple\Apple___healthy\20828c75-15bc-4c31-a3ef-4ee3bfb7081b___RS_HL 8065.JPG,Healthy
data\raw\apple\Apple___healthy\4f84889d-5057-4b56-9643-86b7ec5fcfdd___RS_HL 8063.JPG,Healthy
data\raw\apple\Apple___healthy\74df20a6-770a-4ab4-87a6-7020c98bc329___RS_HL 8064.JPG,Healthy
data\raw\apple\Apple___healthy\7873b55d-17cc-4d91-8914-e2473d18b766___RS_HL 8067.JPG,Healthy
data\raw\apple\Apple___healthy\8e4b14b2-2601-4ffc-805c-a68b200e80ec___RS_HL 8069.JPG,Healthy
data\raw\apple\Apple___healthy\d215e01d-93aa-41cc-9212-614c93151cca___RS_HL 8068.JPG,Healthy
data\raw\apple\Apple___Apple_scab\0b4a52e3-e15e-4117-b2e8-7cdb5dca3ce9___FREC_Scab 3137.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\40d60cf0-1311-40c7-9e7e-579e74c92027___FREC_Scab 3136.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\83d10707-6253-4717-8c8a-6ea3ebb1e0e1___FREC_Scab 3138.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\a2d4e28d-efb1-4b5c-8f39-de90392f007a___FREC_Scab 3139.JPG,Apple Scab
data\raw\apple\Apple___healthy\041482f6-6dd6-4ac9-9e59-e973c9bcaf6d___RS_HL 8155.JPG,Healthy
data\raw\apple\Apple___healthy\188d8d1c-a33a-4513-b97f-466135939339___RS_HL 8151.JPG,Healthy
data\raw\apple\Apple___healthy\1dabd7f0-68f4-4d1b-b026-e314457de638___RS_HL 8153.JPG,Healthy
data\raw\apple\Apple___healthy\44f96d95-150b-499d-8fb7-a95ed4df85c6___RS_HL 8152.JPG,Healthy
data\raw\apple\Apple___healthy\8eb47c92-87b8-4c92-a6a1-faf62e651e3e___RS_HL 8156.JPG,Healthy
data\raw\apple\Apple___healthy\bd802f98-838a-4703-b38d-5db77ddac1b8___RS_HL 8154.JPG,Healthy
data\raw\apple\Apple___healthy\d5fc35d2-b7d0-4ff7-9f96-5d3055ef6dde___RS_HL 8150.JPG,Healthy
data\raw\apple\Apple___healthy\22e6ab6c-375c-475f-8888-3d2f6d939111___RS_HL 7625.JPG,Healthy
data\raw\apple\Apple___healthy\26e85922-aaf1-4cc6-8bdb-2fb0222a4b8c___RS_HL 7624.JPG,Healthy
data\raw\apple\Apple___healthy\6aa4217e-6d45-4a3b-8804-99fe82bd8925___RS_HL 7627.JPG,Healthy
data\raw\apple\Apple___healthy\82fa759f-dfdd-40ee-98df-ed232a081ab1___RS_HL 7629.JPG,Healthy
data\raw\apple\Apple___healthy\bd9222f6-b97a-4e5b-ac0f-ff320f5f7180___RS_HL 7630.JPG,Healthy
data\raw\apple\Apple___healthy\bfbfd624-ea18-4469-8038-4c90e4369209___RS_HL 7628.JPG,Healthy
data\raw\apple\Apple___healthy\d509b6e5-a4b7-49c8-ac55-c06c8dab3005___RS_HL 7626.JPG,Healthy
data\raw\apple\Apple___Black_rot\0d17b92b-8ec2-4a00-a8ff-9daea3fed2e8___JR_FrgE.S 2915.JPG,Black Rot
data\raw\apple\Apple___Black_rot\6c213dbb-aa21-4334-a773-8dc69f4421d2___JR_FrgE.S 2909.JPG,Black Rot
data\raw\apple\Apple___Black_rot\6ce1eb43-e41c-4eb0-9440-db5a955ab7b6___JR_FrgE.S 2919.JPG,Black Rot
data\raw\apple\Apple___Black_rot\7558e6ff-8441-4ed8-b881-54288ab95441___JR_FrgE.S 2920.JPG,Black Rot
data\raw\apple\Apple___Black_rot\7d0d902e-524f-48da-9eee-41642cc78aef___JR_FrgE.S 2911.JPG,Black Rot
data\raw\apple\Apple___Black_rot\9a74119d-ce66-49a9-bec1-52df73abf8d0___JR_FrgE.S 2910.JPG,Black Rot
data\raw\apple\Apple___Black_rot\aeddf040-51e9-439f-9d30-d7db6559508c___JR_FrgE.S 2914.JPG,Black Rot
data\raw\apple\Apple___Black_rot\b303fd07-e783-4013-90a5-dc989eec371f___JR_FrgE.S 2916.JPG,Black Rot
data\raw\apple\Apple___Black_rot\bc64857e-c087-44c9-83b5-514d9b8dea37___JR_FrgE.S 2912.JPG,Black Rot
data\raw\apple\Apple___Black_rot\d3dab897-b9de-4ec4-a335-db2f36a64011___JR_FrgE.S 2918.JPG,Black Rot
data\raw\apple\Apple___Black_rot\f415bc3e-3e71-4636-a3dd-78b65002384d___JR_FrgE.S 2917.JPG,Black Rot
data\raw\apple\Apple___Black_rot\fc7d3fc0-1b3c-4865-adee-3670870ec4c3___JR_FrgE.S 2913.JPG,Black Rot
data\raw\apple\Apple___healthy\00fca0da-2db3-481b-b98a-9b67bb7b105c___RS_HL 7708.JPG,Healthy
data\raw\apple\Apple___healthy\5915bea7-aecc-4247-acfe-6e115e7c9836___RS_HL 7703.JPG,Healthy
data\raw\apple\Apple___healthy\76236e9c-1898-475e-b0f6-0d535e105432___RS_HL 7702.JPG,Healthy
data\raw\apple\Apple___healthy\a2024303-1e78-4f1b-80b4-3f02f9f5dceb___RS_HL 7707.JPG,Healthy
data\raw\apple\Apple___healthy\dab1c693-aed0-4a33-ab47-66948821a615___RS_HL 7706.JPG,Healthy
data\raw\apple\Apple___healthy\ee4eddac-1368-4d79-950f-e9b09e7cbd24___RS_HL 7704.JPG,Healthy
data\raw\apple\Apple___healthy\f8b4d48b-a454-4991-9f79-bba2f921ef9a___RS_HL 7705.JPG,Healthy
data\raw\apple\Apple___healthy\0d01a8a3-9faa-4a1f-afe0-be6bffa42056___RS_HL 6204.JPG,Healthy
data\raw\apple\Apple___healthy\1356ba06-a72d-480b-b9e5-7bc349d9e605___RS_HL 6208.JPG,Healthy
data\raw\apple\Apple___healthy\20102c8b-dde0-47d2-8035-7ceeb42f1961___RS_HL 6207.JPG,Healthy
data\raw\apple\Apple___healthy\39be15a0-4c7f-4a8e-9938-829bec85fd1c___RS_HL 6209.JPG,Healthy
data\raw\apple\Apple___healthy\531fbf24-8362-445d-ba13-6ece16d53de7___RS_HL 6206.JPG,Healthy
data\raw\apple\Apple___healthy\55b70cf6-c157-48bb-892c-24fa7c230a85___RS_HL 6203.JPG,Healthy
data\raw\apple\Apple___healthy\9b0ebfaf-9d8f-4195-b2af-9505b5bc1f19___RS_HL 6212.JPG,Healthy
data\raw\apple\Apple___healthy\afc70f71-aaa3-4de5-9fe4-1e951fda71cc___RS_HL 6211.JPG,Healthy
data\raw\apple\Apple___healthy\ba0769ee-18a8-4250-b5c3-d7cfbb1ea0ac___RS_HL 6205.JPG,Healthy
data\raw\apple\Apple___healthy\c86f1476-4e5c-4dbd-923d-a575bd03cd18___RS_HL 6210.JPG,Healthy
data\raw\apple\Apple___healthy\f33146e2-5f03-4bb7-ace6-0ebdf535d6e7___RS_HL 6214.JPG,Healthy
data\raw\apple\Apple___Apple_scab\0340dc35-5215-48ab-8db7-06af99fcb358___FREC_Scab 2966.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\3c2f46e3-9f96-4912-a9d5-7a046aa6a1b2___FREC_Scab 2967.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\3eb26abb-a392-4cc4-9be2-d5e4bb8f3660___FREC_Scab 2969.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\b4162101-daaa-4e98-bd83-e00f38cf5946___FREC_Scab 2968.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\f957b91b-878a-4f53-b8b5-a8bf7fa2c773___FREC_Scab 2970.JPG,Apple Scab
data\raw\apple\Apple___healthy\0f5cb632-9b97-48ce-88d6-45bf321175ce___RS_HL 6088.JPG,Healthy
data\raw\apple\Apple___healthy\2301f2bb-7972-4fb8-8be6-246ce55ca3b6___RS_HL 6100.JPG,Healthy
data\raw\apple\Apple___healthy\23307db5-ba40-498c-9b96-2c6b65f40c27___RS_HL 6096.JPG,Healthy
data\raw\apple\Apple___healthy\3e8eb97c-b2ad-4aeb-82ff-2f1334801c9b___RS_HL 6098.JPG,Healthy
data\raw\apple\Apple___healthy\80089e7a-4c0c-492b-ac23-753be3617cbf___RS_HL 6099.JPG,Healthy
data\raw\apple\Apple___healthy\8516ac47-c297-4943-9ac1-a10f26e9101c___RS_HL 6094.JPG,Healthy
data\raw\apple\Apple___healthy\8fd3cfbd-fbca-4c33-a2a7-1e7ecc71ec9e___RS_HL 6091.JPG,Healthy
data\raw\apple\Apple___healthy\a63295f1-8032-4db2-b0d7-4e51f6e30bad___RS_HL 6089.JPG,Healthy
data\raw\apple\Apple___healthy\b6808ea5-f26b-49fa-87b2-a1bbbc98d74c___RS_HL 6095.JPG,Healthy
data\raw\apple\Apple___healthy\c81fa31b-23b0-4e58-bb69-36a45cb7898a___RS_HL 6093.JPG,Healthy
data\raw\apple\Apple___healthy\cb2820ba-baab-455a-8830-df6f53bbb580___RS_HL 6097.JPG,Healthy
data\raw\apple\Apple___healthy\d830e2b3-a724-448b-978b-2529bcdb35bf___RS_HL 6087.JPG,Healthy
data\raw\apple\Apple___healthy\f17a1770-7878-4f53-a432-e93429328836___RS_HL 6090.JPG,Healthy
data\raw\apple\Apple___Apple_scab\18ab74ed-8e95-4787-b2e1-1283594bd00b___FREC_Scab 3012.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\7f4d7ebc-7d2b-454f-8f61-b5dc469a16b7___FREC_Scab 3010.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\86054e9e-26b4-42b5-b192-58ddee7b0c34___FREC_Scab 3011.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\b1efda88-84a3-4d96-b3bf-48d7e12155e9___FREC_Scab 3009.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\fd5a96b7-6623-41cc-b34c-3b940ea27286___FREC_Scab 3013.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\fdc58f83-8a94-4f0c-aefe-c6f2b5028682___FREC_Scab 3014.JPG,Apple Scab
data\raw\apple\Apple___healthy\1aaa3665-febe-407c-8830-7919b093305e___RS_HL 7803.JPG,Healthy
data\raw\apple\Apple___healthy\28b993ef-31f6-42a9-b39b-933a18c0b532___RS_HL 7798.JPG,Healthy
data\raw\apple\Apple___healthy\7a5ad785-c05e-49bd-b1e0-4d9405bedfb5___RS_HL 7804.JPG,Healthy
data\raw\apple\Apple___healthy\8cc94307-16b9-4e2c-a786-5ba504d244c3___RS_HL 7799.JPG,Healthy
data\raw\apple\Apple___healthy\afc0668a-0e88-4fa3-a91b-acf3f54551d7___RS_HL 7800.JPG,Healthy
data\raw\apple\Apple___healthy\bd55e151-34f4-46b0-8683-7315c39a7e34___RS_HL 7802.JPG,Healthy
data\raw\apple\Apple___healthy\d3543a4b-c5df-44f9-99e2-199e814e61cc___RS_HL 7805.JPG,Healthy
data\raw\apple\Apple___healthy\ddcb6c1e-1512-4f0f-95c0-8c99dbdba7e0___RS_HL 7801.JPG,Healthy
data\raw\apple\Apple___Black_rot\24ff782d-8641-4508-969a-0f1a2f4a3f48___JR_FrgE.S 8700.JPG,Black Rot
data\raw\apple\Apple___Black_rot\4ef8432c-0114-4c67-a5f0-a4935597dc68___JR_FrgE.S 8698.JPG,Black Rot
data\raw\apple\Apple___Black_rot\7504315d-b8fb-4b7d-a293-2e224968ab30___JR_FrgE.S 8697.JPG,Black Rot
data\raw\apple\Apple___Black_rot\c8269293-ae8c-4ac0-8eb3-6574683f1b2e___JR_FrgE.S 8699.JPG,Black Rot
data\raw\apple\Apple___Black_rot\f770ff71-9ac5-46ef-8b66-65ba246bb952___JR_FrgE.S 8702.JPG,Black Rot
data\raw\apple\Apple___Black_rot\f872ce63-a162-44bd-84ac-c7d89c485457___JR_FrgE.S 8701.JPG,Black Rot
data\raw\apple\Apple___Apple_scab\058d5e64-2c57-45ba-94cb-ac83fd1885a0___FREC_Scab 3181.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\13b16e68-c82c-4de8-ab34-877ff352e821___FREC_Scab 3180.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\23f31e0d-3330-4752-9f83-8aba28c90ccb___FREC_Scab 3178.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\9fd8d7c3-3321-49fc-a7dc-165ccc353c78___FREC_Scab 3177.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\cd5654a1-a27a-49f1-8d97-22101a905278___FREC_Scab 3179.JPG,Apple Scab
data\raw\apple\Apple___healthy\21b1f887-6f78-4da8-b676-d9e53cb8b24d___RS_HL 6012.JPG,Healthy
data\raw\apple\Apple___Black_rot\1021c460-93e4-48cd-9c84-c576b2c5117c___JR_FrgE.S 2983.JPG,Black Rot
data\raw\apple\Apple___Black_rot\337ea111-17e2-470d-8fae-1fe8c61c13dc___JR_FrgE.S 2985.JPG,Black Rot
data\raw\apple\Apple___Black_rot\5a41cc86-178f-488e-9d96-e63291247737___JR_FrgE.S 2984.JPG,Black Rot
data\raw\apple\Apple___Black_rot\93f9f8ea-31c2-412f-b3c4-49ee75312d76___JR_FrgE.S 2978.JPG,Black Rot
data\raw\apple\Apple___Black_rot\9db24caa-7d1e-4b4d-a5fd-ddc794e48ec4___JR_FrgE.S 2980.JPG,Black Rot
data\raw\apple\Apple___Black_rot\ac638c74-99c4-434f-a9a1-ef727fa494eb___JR_FrgE.S 2986.JPG,Black Rot
data\raw\apple\Apple___Black_rot\e7cca27e-405c-4b21-9e61-f0c3ca6ee1c4___JR_FrgE.S 2977.JPG,Black Rot
data\raw\apple\Apple___Black_rot\f6c9080a-95af-48f8-8178-0be757d92d20___JR_FrgE.S 2982.JPG,Black Rot
data\raw\apple\Apple___Black_rot\fdcf5330-6e9d-4fde-9284-1ac4e7b0fa30___JR_FrgE.S 2981.JPG,Black Rot
data\raw\apple\Apple___Black_rot\ff7087a7-3388-45dc-a9e9-0aed99539223___JR_FrgE.S 2979.JPG,Black Rot
data\raw\apple\Apple___Apple_scab\2438c1f0-556e-4575-b382-96e17f908e34___FREC_Scab 3230.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\45e34a1f-1d46-42e8-921d-c82f2c9e7cd1___FREC_Scab 3228.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\60f3ba82-caf1-4cf7-998c-b0005458fa38___FREC_Scab 3226.JPG,Apple Scab
data\raw\apple\Apple___Apple_scab\b7740d56-4540-44f5-82c4-3916da0cba20___FREC_Scab 3229.JPG,Apple Scab
